# step source loss verdict alpha
2085 0 2.1715 WEAKEN 0.139
2086 0 1.6425 WEAKEN 0.398
2087 0 1.8275 WEAKEN 0.498
2088 0 1.7821 WEAKEN 0.241
2089 0 1.8559 FREEZE 0.000
2090 0 1.7864 WEAKEN 0.062
2091 0 1.9204 WEAKEN 0.124
2092 1 2.1949 SCAR 0.000
2093 0 1.7059 WEAKEN 0.580
2094 0 1.8507 WEAKEN 0.140
2095 0 1.5827 WEAKEN 0.367
2096 0 1.5204 WEAKEN 0.266
2097 0 1.4479 WEAKEN 0.537
2098 0 1.0656 WEAKEN 0.933
2099 0 1.5945 WEAKEN 0.270
2100 0 1.5276 WEAKEN 0.224
2101 0 1.9670 WEAKEN 0.217
2102 0 2.2001 FREEZE 0.000
2103 0 1.6025 WEAKEN 0.762
2104 0 1.4430 WEAKEN 0.538
2105 0 2.2753 WEAKEN 0.128
2106 0 1.7209 WEAKEN 0.967
2107 1 7.5969 FREEZE 0.000
2108 0 1.4620 WEAKEN 0.399
2109 0 1.2903 WEAKEN 0.627
2110 0 1.5828 WEAKEN 0.168
2111 0 1.4410 WEAKEN 0.035
2112 0 1.4368 WEAKEN 0.699
2113 0 1.6061 PASS 1.000
2114 1 2.1548 FREEZE 0.000
2115 0 1.9424 WEAKEN 0.035
2116 0 1.1694 WEAKEN 0.644
2117 0 1.5420 PASS 1.000
2118 0 1.7408 WEAKEN 0.257
2119 1 2.5043 FREEZE 0.000
2120 1 2.2725 SCAR 0.000
2121 0 2.2290 FREEZE 0.000
2122 0 1.6239 WEAKEN 0.430
2123 1 2.5097 FREEZE 0.000
2124 0 2.1283 FREEZE 0.000
2125 0 2.0287 WEAKEN 0.323
2126 0 1.5585 WEAKEN 0.968
2127 0 1.7854 WEAKEN 0.608
2128 0 0.9979 PASS 1.000
2129 0 1.8526 WEAKEN 0.201
2130 0 1.3590 WEAKEN 0.229
2131 0 1.5393 FREEZE 0.000
2132 0 1.6750 WEAKEN 0.541
2133 0 2.1456 WEAKEN 0.008
2134 0 1.6042 WEAKEN 0.773
2135 0 1.9676 WEAKEN 0.282
2136 0 2.4591 FREEZE 0.000
2137 0 1.9817 FREEZE 0.000
2138 0 1.8937 WEAKEN 0.088
2139 0 1.7170 WEAKEN 0.640
2140 0 1.9402 WEAKEN 0.906
2141 0 1.3947 WEAKEN 0.624
2142 0 1.0218 WEAKEN 0.542
2143 0 1.5188 FREEZE 0.000
2144 0 1.4688 WEAKEN 0.739
2145 0 1.9588 WEAKEN 0.469
2146 0 1.9905 SILENCE 0.000
2147 0 1.3111 WEAKEN 0.449
2148 0 1.3223 WEAKEN 0.835
2149 0 1.6821 WEAKEN 0.813
2150 0 1.7999 WEAKEN 0.638
2151 0 1.6948 WEAKEN 0.729
2152 0 1.8083 FREEZE 0.000
2153 0 2.0875 WEAKEN 0.235
2154 0 1.9286 WEAKEN 0.302
2155 0 1.7335 WEAKEN 0.523
2156 0 1.6249 WEAKEN 0.183
2157 0 1.4232 WEAKEN 0.753
2158 0 2.1589 FREEZE 0.000
2159 0 1.9286 FREEZE 0.000
2160 0 1.7455 WEAKEN 0.280
2161 0 2.4060 WEAKEN 0.397
2162 0 2.1382 FREEZE 0.000
2163 0 1.5455 WEAKEN 0.363
2164 0 1.3633 WEAKEN 0.815
2165 0 1.7568 FREEZE 0.000
2166 0 1.4021 WEAKEN 0.505
2167 0 1.8969 WEAKEN 0.160
2168 0 1.6103 WEAKEN 0.305
2169 0 1.6725 WEAKEN 0.005
2170 1 2.4450 FREEZE 0.000
2171 0 1.3556 WEAKEN 0.767
2172 0 1.7415 WEAKEN 0.260
2173 0 1.7483 FREEZE 0.000
2174 1 7.9053 FREEZE 0.000
2175 0 2.1229 WEAKEN 0.107
2176 0 1.8598 WEAKEN 0.767
2177 0 1.9882 WEAKEN 0.529
2178 0 1.4437 WEAKEN 0.737
2179 0 2.1500 WEAKEN 0.434
2180 0 1.3155 WEAKEN 0.430
2181 0 1.6767 WEAKEN 0.795
2182 0 2.1453 WEAKEN 0.147
2183 0 1.6330 WEAKEN 0.088
2184 0 1.2471 WEAKEN 0.547
2185 0 1.4766 WEAKEN 0.732
2186 0 1.6032 WEAKEN 0.160
2187 0 1.3413 PASS 1.000
2188 0 1.3660 WEAKEN 0.235
2189 0 1.4987 WEAKEN 0.893
2190 1 2.4244 FREEZE 0.000
2191 0 1.3269 WEAKEN 0.791
2192 0 2.2055 WEAKEN 0.055
2193 0 1.5321 WEAKEN 0.848
2194 0 1.7316 FREEZE 0.000
2195 1 7.3512 FREEZE 0.000
2196 0 1.5821 WEAKEN 0.338
2197 0 1.7854 WEAKEN 0.660
2198 0 1.8872 WEAKEN 0.096
2199 0 2.1870 WEAKEN 0.685
2200 0 1.9358 WEAKEN 0.344
2201 0 1.5033 WEAKEN 0.040
2202 0 1.3728 WEAKEN 0.880
2203 0 1.7233 WEAKEN 0.786
2204 0 1.8550 WEAKEN 0.376
2205 0 1.5994 WEAKEN 0.587
2206 0 1.7571 WEAKEN 0.245
2207 0 1.8611 FREEZE 0.000
2208 1 2.5343 SCAR 0.000
2209 0 2.0852 FREEZE 0.000
2210 0 2.0118 WEAKEN 0.047
2211 0 1.6422 WEAKEN 0.772
2212 0 1.7557 WEAKEN 0.369
2213 0 1.5815 WEAKEN 0.559
2214 0 1.2383 WEAKEN 0.752
2215 0 1.8537 WEAKEN 0.152
2216 0 1.7016 WEAKEN 0.345
2217 1 2.1557 FREEZE 0.000
2218 0 1.5839 WEAKEN 0.979
2219 0 1.4140 WEAKEN 0.448
2220 0 1.2433 FREEZE 0.000
2221 1 2.3879 FREEZE 0.000
2222 0 1.4933 WEAKEN 0.438
2223 0 2.1176 WEAKEN 0.058
2224 0 1.5265 WEAKEN 0.369
2225 0 1.6538 WEAKEN 0.100
2226 0 1.7369 WEAKEN 0.915
2227 0 1.3514 PASS 1.000
2228 0 1.8614 WEAKEN 0.100
2229 0 1.7748 WEAKEN 0.281
2230 0 2.2334 WEAKEN 0.373
2231 0 2.1595 FREEZE 0.000
2232 0 1.6059 WEAKEN 0.786
2233 0 1.5525 WEAKEN 0.763
2234 0 2.0785 WEAKEN 0.769
2235 0 1.3212 WEAKEN 0.918
2236 1 2.2271 FREEZE 0.000
2237 0 1.6481 WEAKEN 0.563
2238 0 1.5240 WEAKEN 0.195
2239 0 0.9798 WEAKEN 0.940
2240 1 2.3724 SILENCE 0.000
2241 0 2.7710 WEAKEN 0.103
2242 0 2.1062 WEAKEN 0.700
2243 0 2.6118 WEAKEN 0.424
2244 0 1.9363 WEAKEN 0.287
2245 0 1.5086 WEAKEN 0.974
2246 0 1.7180 WEAKEN 0.214
2247 0 0.8674 WEAKEN 0.660
2248 0 1.7000 WEAKEN 0.263
2249 0 1.8829 FREEZE 0.000
2250 0 1.9479 WEAKEN 0.006
2251 0 1.7293 FREEZE 0.000
2252 0 2.0190 WEAKEN 0.031
2253 0 2.1030 WEAKEN 0.564
2254 1 2.2314 FREEZE 0.000
2255 0 1.3027 WEAKEN 0.682
2256 0 1.7442 WEAKEN 0.367
2257 0 1.5500 WEAKEN 0.508
2258 0 1.8640 FREEZE 0.000
2259 0 1.7948 WEAKEN 0.486
2260 0 1.7636 WEAKEN 0.638
2261 0 1.3030 WEAKEN 0.750
2262 0 1.6416 WEAKEN 0.633
2263 0 1.2905 WEAKEN 0.719
2264 0 2.3285 FREEZE 0.000
2265 0 1.5522 WEAKEN 0.884
2266 0 1.5018 WEAKEN 0.360
2267 0 1.6391 WEAKEN 0.359
2268 1 2.0890 FREEZE 0.000
2269 0 1.4579 WEAKEN 0.878
2270 0 1.4067 WEAKEN 0.870
2271 0 1.6353 WEAKEN 0.522
2272 1 2.4295 SCAR 0.000
2273 0 1.7719 WEAKEN 0.292
2274 0 2.0795 FREEZE 0.000
2275 0 1.9955 WEAKEN 0.274
2276 0 1.2846 WEAKEN 0.135
2277 0 1.3154 WEAKEN 0.900
2278 0 1.8669 WEAKEN 0.205
2279 0 1.7181 WEAKEN 0.521
2280 0 1.6426 WEAKEN 0.601
2281 0 1.6753 FREEZE 0.000
2282 0 1.7229 WEAKEN 0.150
2283 0 1.6274 WEAKEN 0.131
2284 1 2.7949 SILENCE 0.000
2285 0 1.7418 FREEZE 0.000
2286 1 2.3129 SCAR 0.000
2287 0 1.8640 WEAKEN 0.870
2288 0 1.6154 WEAKEN 0.453
2289 0 1.4693 WEAKEN 0.691
2290 0 2.3602 FREEZE 0.000
2291 0 1.6663 WEAKEN 0.141
2292 0 1.4979 PASS 1.000
2293 0 1.5245 WEAKEN 0.538
2294 0 1.8965 WEAKEN 0.379
2295 0 1.2705 WEAKEN 0.383
2296 0 1.6210 WEAKEN 0.882
2297 0 1.7040 WEAKEN 0.887
2298 0 1.4801 WEAKEN 0.017
2299 0 1.0606 WEAKEN 0.969
2300 0 1.5169 WEAKEN 0.323
2301 0 1.3469 WEAKEN 0.383
2302 0 1.5557 WEAKEN 0.402
2303 0 1.6622 WEAKEN 0.579
2304 0 2.0119 WEAKEN 0.100
2305 0 1.3931 WEAKEN 0.833
2306 0 1.9677 WEAKEN 0.348
2307 0 2.2385 FREEZE 0.000
2308 0 1.1187 WEAKEN 0.706
2309 0 1.5855 PASS 1.000
2310 0 1.5512 WEAKEN 0.026
2311 0 2.1226 WEAKEN 0.393
2312 0 2.1710 FREEZE 0.000
2313 0 1.9328 FREEZE 0.000
2314 0 1.3906 WEAKEN 0.662
2315 0 1.6830 WEAKEN 0.389
2316 0 2.1265 FREEZE 0.000
2317 0 1.7301 WEAKEN 0.286
2318 0 1.5712 WEAKEN 0.924
2319 0 1.7502 WEAKEN 0.438
2320 0 1.5363 WEAKEN 0.700
2321 0 1.6074 WEAKEN 0.649
2322 0 1.4879 WEAKEN 0.387
2323 0 0.9221 WEAKEN 0.281
2324 0 0.9317 WEAKEN 0.501
2325 0 1.7210 FREEZE 0.000
2326 0 1.8475 FREEZE 0.000
2327 0 1.8096 WEAKEN 0.209
2328 0 1.3144 WEAKEN 0.585
2329 0 1.2290 WEAKEN 0.839
2330 0 1.9850 FREEZE 0.000
2331 0 1.4105 WEAKEN 0.483
2332 1 2.2160 FREEZE 0.000
2333 0 1.3988 WEAKEN 0.721
2334 0 1.3400 WEAKEN 0.643
2335 0 2.3199 WEAKEN 0.365
2336 0 2.0070 WEAKEN 0.336
2337 0 1.6561 WEAKEN 0.143
2338 0 1.4364 FREEZE 0.000
2339 0 1.4391 WEAKEN 0.235
2340 0 1.3824 WEAKEN 0.474
2341 0 2.0387 WEAKEN 0.414
2342 0 1.5342 WEAKEN 0.238
2343 0 1.9412 WEAKEN 0.181
2344 0 1.5878 FREEZE 0.000
2345 0 2.0405 FREEZE 0.000
2346 0 1.4597 FREEZE 0.000
2347 0 1.4005 WEAKEN 0.786
2348 0 1.5726 WEAKEN 0.854
2349 0 2.0341 FREEZE 0.000
2350 0 1.3722 WEAKEN 0.635
2351 0 2.1648 FREEZE 0.000
2352 0 1.8585 WEAKEN 0.384
2353 0 1.5520 WEAKEN 0.066
2354 0 1.6472 FREEZE 0.000
2355 0 1.2687 FREEZE 0.000
2356 0 1.2372 WEAKEN 0.464
2357 0 1.3043 WEAKEN 0.944
2358 0 1.2458 WEAKEN 0.955
2359 0 1.7292 WEAKEN 0.714
2360 0 1.5345 WEAKEN 0.034
2361 0 1.3782 WEAKEN 0.726
2362 0 1.2370 WEAKEN 0.402
2363 0 1.2226 WEAKEN 0.876
2364 1 2.2879 SILENCE 0.000
2365 0 1.6899 FREEZE 0.000
2366 0 1.5266 WEAKEN 0.989
2367 1 2.4137 FREEZE 0.000
2368 0 2.0358 FREEZE 0.000
2369 0 2.1853 WEAKEN 0.002
2370 0 1.8315 WEAKEN 0.498
2371 0 1.2809 WEAKEN 0.485
2372 1 2.4055 FREEZE 0.000
2373 0 1.7187 WEAKEN 0.587
2374 0 2.3872 FREEZE 0.000
2375 0 2.0294 FREEZE 0.000
2376 0 1.3382 WEAKEN 0.008
2377 0 1.9293 WEAKEN 0.290
2378 0 1.6919 WEAKEN 0.903
2379 0 2.5417 WEAKEN 0.214
2380 0 2.0974 SILENCE 0.000
2381 0 1.9879 WEAKEN 0.198
2382 0 1.7370 WEAKEN 0.592
2383 0 1.6623 WEAKEN 0.677
2384 0 1.5699 WEAKEN 0.752
2385 1 6.8159 SILENCE 0.000
2386 0 1.6322 PASS 1.000
2387 0 1.1584 WEAKEN 0.727
2388 1 2.3277 SCAR 0.000
2389 0 1.4562 PASS 1.000
2390 0 1.6001 WEAKEN 0.930
2391 0 1.9219 FREEZE 0.000
2392 0 1.8859 WEAKEN 0.068
2393 0 1.8872 WEAKEN 0.113
2394 0 1.8621 FREEZE 0.000
2395 0 1.3681 WEAKEN 0.372
2396 1 2.7226 SCAR 0.000
2397 0 1.2096 PASS 1.000
2398 0 1.7702 WEAKEN 0.924
2399 0 1.6145 WEAKEN 0.442
2400 0 1.3915 WEAKEN 0.063
2401 0 1.4046 WEAKEN 0.776
2402 0 1.3573 WEAKEN 0.328
2403 0 1.5412 WEAKEN 0.473
2404 0 1.7394 WEAKEN 0.423
2405 0 1.4619 WEAKEN 0.423
2406 0 1.2937 WEAKEN 0.358
2407 0 1.9714 WEAKEN 0.646
2408 0 1.5752 WEAKEN 0.359
2409 0 1.8419 WEAKEN 0.176
2410 0 2.0572 FREEZE 0.000
2411 0 1.5274 WEAKEN 0.763
2412 0 1.8360 WEAKEN 0.394
2413 0 1.3178 WEAKEN 0.570
2414 0 1.6006 WEAKEN 0.335
2415 0 1.8571 WEAKEN 0.782
2416 0 1.1923 WEAKEN 0.841
2417 0 1.5239 WEAKEN 0.524
2418 0 1.9564 FREEZE 0.000
2419 0 2.0791 WEAKEN 0.322
2420 0 1.5156 WEAKEN 0.624
2421 0 2.2292 FREEZE 0.000
2422 0 1.4873 WEAKEN 0.298
2423 0 1.1318 WEAKEN 0.335
2424 0 1.2527 WEAKEN 0.738
2425 0 1.1155 WEAKEN 0.561
2426 0 1.5104 PASS 1.000
2427 0 2.1878 FREEZE 0.000
2428 1 2.2128 FREEZE 0.000
2429 0 1.9149 FREEZE 0.000
2430 0 1.7475 WEAKEN 0.874
2431 1 6.7574 FREEZE 0.000
2432 0 1.5627 WEAKEN 0.752
2433 0 1.5416 WEAKEN 0.545
2434 0 1.5664 FREEZE 0.000
2435 0 1.6573 WEAKEN 0.118
2436 0 1.6542 WEAKEN 0.125
2437 0 1.9950 FREEZE 0.000
2438 0 2.0181 WEAKEN 0.834
2439 0 1.9747 FREEZE 0.000
2440 0 1.4619 WEAKEN 0.383
2441 0 1.5530 WEAKEN 0.360
2442 0 1.6942 FREEZE 0.000
2443 0 1.8429 WEAKEN 0.381
2444 0 1.4754 WEAKEN 0.234
2445 0 2.0253 PASS 1.000
2446 0 1.8007 PASS 1.000
2447 0 2.0276 FREEZE 0.000
2448 1 2.6228 SCAR 0.000
2449 0 2.0628 FREEZE 0.000
2450 1 2.5952 SCAR 0.000
2451 0 2.1048 WEAKEN 0.302
2452 0 2.1347 WEAKEN 0.313
2453 0 1.4199 WEAKEN 0.714
2454 0 1.3555 WEAKEN 0.893
2455 0 1.7411 WEAKEN 0.688
2456 0 1.2061 WEAKEN 0.766
2457 0 1.2994 WEAKEN 0.262
2458 0 2.4442 SCAR 0.000
2459 0 1.4288 WEAKEN 0.361
2460 0 1.2487 WEAKEN 0.481
2461 0 1.3888 WEAKEN 0.785
2462 0 1.3379 WEAKEN 0.532
2463 0 1.6739 WEAKEN 0.444
2464 0 1.4138 WEAKEN 0.162
2465 0 1.9418 WEAKEN 0.218
2466 0 1.4628 WEAKEN 0.944
2467 0 1.4813 WEAKEN 0.201
2468 0 1.7568 WEAKEN 0.212
2469 0 1.1322 WEAKEN 0.862
2470 0 1.6124 WEAKEN 0.555
2471 0 1.8972 FREEZE 0.000
2472 0 1.5468 WEAKEN 0.810
2473 0 1.8236 WEAKEN 0.351
2474 0 1.4163 PASS 1.000
2475 0 1.0994 WEAKEN 0.591
2476 0 1.5728 WEAKEN 0.757
2477 0 2.1750 WEAKEN 0.348
2478 0 1.7780 WEAKEN 0.545
2479 0 1.1909 WEAKEN 0.840
2480 0 1.6621 WEAKEN 0.052
2481 0 1.8915 WEAKEN 0.342
2482 0 1.5764 WEAKEN 0.499
2483 0 1.9173 FREEZE 0.000
2484 0 1.5019 WEAKEN 0.689
2485 1 2.3619 FREEZE 0.000
2486 0 1.9834 WEAKEN 0.717
2487 0 1.5135 WEAKEN 0.693
2488 0 1.9515 WEAKEN 0.715
2489 0 1.5066 WEAKEN 0.152
2490 1 2.3300 FREEZE 0.000
2491 0 1.4237 WEAKEN 0.510
2492 0 1.5715 WEAKEN 0.278
2493 0 1.6044 FREEZE 0.000
2494 0 1.9221 FREEZE 0.000
2495 0 1.2208 WEAKEN 0.786
2496 0 1.4099 WEAKEN 0.799
2497 0 2.0602 FREEZE 0.000
2498 0 1.5525 WEAKEN 0.986
2499 0 1.5298 PASS 1.000
2500 0 1.5135 WEAKEN 0.239
2501 0 1.5628 PASS 1.000
2502 0 1.3716 WEAKEN 0.430
2503 0 1.6482 WEAKEN 0.100
2504 0 1.4302 WEAKEN 0.599
2505 0 1.3366 PASS 1.000
2506 0 1.7083 WEAKEN 0.766
2507 0 2.4417 FREEZE 0.000
2508 0 2.1834 FREEZE 0.000
2509 0 2.1798 FREEZE 0.000
2510 0 1.8614 FREEZE 0.000
2511 0 1.7531 WEAKEN 0.376
2512 0 1.9132 FREEZE 0.000
2513 0 1.7238 WEAKEN 0.554
2514 0 1.8032 WEAKEN 0.184
2515 0 1.7662 FREEZE 0.000
2516 0 1.9965 WEAKEN 0.838
2517 0 1.6552 WEAKEN 0.458
2518 0 1.5313 SCAR 0.000
2519 0 2.4270 FREEZE 0.000
2520 0 2.0552 FREEZE 0.000
2521 0 1.5225 WEAKEN 0.543
2522 0 1.4274 PASS 1.000
2523 0 1.5128 FREEZE 0.000
2524 0 1.3855 WEAKEN 0.982
2525 0 1.7898 WEAKEN 0.074
2526 0 1.4370 PASS 1.000
2527 0 1.0386 PASS 1.000
2528 0 1.7342 WEAKEN 0.924
2529 1 2.4070 FREEZE 0.000
2530 0 1.7995 SCAR 0.000
2531 0 1.8711 WEAKEN 0.284
2532 0 2.0208 WEAKEN 0.274
2533 0 1.5722 WEAKEN 0.363
2534 0 1.7626 WEAKEN 0.030
2535 0 1.7541 WEAKEN 0.685
2536 0 1.6790 WEAKEN 0.537
2537 0 1.7259 WEAKEN 0.546
2538 0 1.5449 PASS 1.000
2539 0 2.0748 WEAKEN 0.443
2540 0 1.2665 WEAKEN 0.517
2541 0 1.5913 FREEZE 0.000
2542 0 1.6311 WEAKEN 0.500
2543 0 1.6887 WEAKEN 0.139
2544 0 1.9633 FREEZE 0.000
2545 0 1.6334 WEAKEN 0.012
2546 0 1.5957 FREEZE 0.000
2547 0 1.4812 WEAKEN 0.791
2548 0 1.7894 FREEZE 0.000
2549 0 1.8199 WEAKEN 0.047
2550 0 2.1343 WEAKEN 0.249
2551 0 2.2187 FREEZE 0.000
2552 0 1.6715 WEAKEN 0.368
2553 0 1.5222 WEAKEN 0.505
2554 0 2.1829 FREEZE 0.000
2555 1 2.6771 FREEZE 0.000
2556 0 1.6036 PASS 1.000
2557 0 1.1319 WEAKEN 0.461
2558 0 1.8461 WEAKEN 0.904
2559 0 2.3285 FREEZE 0.000
2560 0 2.1719 FREEZE 0.000
2561 0 1.8207 WEAKEN 0.336
2562 0 1.5732 WEAKEN 0.411
2563 0 2.2493 WEAKEN 0.210
2564 0 1.2092 WEAKEN 0.809
2565 0 1.6978 WEAKEN 0.312
2566 0 1.5492 FREEZE 0.000
2567 0 1.6403 WEAKEN 0.691
2568 0 2.0499 FREEZE 0.000
2569 0 1.5602 WEAKEN 0.666
2570 0 1.9124 WEAKEN 0.526
2571 0 1.5419 FREEZE 0.000
2572 0 1.3114 WEAKEN 0.404
2573 0 2.5036 FREEZE 0.000
2574 1 2.4313 SILENCE 0.000
2575 1 2.5435 SCAR 0.000
2576 0 1.2910 WEAKEN 0.298
2577 0 1.6878 WEAKEN 0.687
2578 0 1.6251 WEAKEN 0.350
2579 0 1.9650 WEAKEN 0.385
2580 0 1.4429 WEAKEN 0.077
2581 0 1.4736 WEAKEN 0.208
2582 0 2.0733 WEAKEN 0.282
2583 0 1.2560 WEAKEN 0.276
2584 0 2.0085 SCAR 0.000
2585 0 1.4536 WEAKEN 0.230
2586 1 2.2019 FREEZE 0.000
2587 0 1.9372 FREEZE 0.000
2588 0 1.9586 WEAKEN 0.027
2589 1 2.4729 FREEZE 0.000
2590 0 1.9174 FREEZE 0.000
2591 0 1.7101 WEAKEN 0.889
2592 0 2.0669 FREEZE 0.000
2593 0 1.3293 PASS 1.000
2594 0 1.8349 FREEZE 0.000
2595 0 1.8768 FREEZE 0.000
2596 0 1.7289 WEAKEN 0.294
2597 0 1.6405 WEAKEN 0.256
2598 0 1.5191 WEAKEN 0.206
2599 0 1.5863 WEAKEN 0.331
2600 0 1.4960 WEAKEN 0.633
2601 0 1.6272 WEAKEN 0.579
2602 0 2.3303 FREEZE 0.000
2603 0 1.3515 WEAKEN 0.495
2604 0 2.4690 FREEZE 0.000
2605 0 1.6073 WEAKEN 0.730
2606 0 1.7777 FREEZE 0.000
2607 0 1.5519 WEAKEN 0.473
2608 0 2.0089 WEAKEN 0.058
2609 0 1.6398 WEAKEN 0.622
2610 1 2.3460 FREEZE 0.000
2611 0 1.8997 WEAKEN 0.327
2612 0 2.0117 FREEZE 0.000
2613 0 1.3565 WEAKEN 0.253
2614 0 1.8547 WEAKEN 0.081
2615 0 2.0007 FREEZE 0.000
2616 0 1.7362 FREEZE 0.000
2617 0 1.6041 WEAKEN 0.962
2618 0 1.2260 WEAKEN 0.994
2619 0 1.8239 FREEZE 0.000
2620 0 1.0353 WEAKEN 0.807
2621 0 1.2186 WEAKEN 0.572
2622 0 1.8221 WEAKEN 0.778
2623 0 1.3984 WEAKEN 0.503
2624 0 2.4037 FREEZE 0.000
2625 0 1.4718 WEAKEN 0.979
2626 0 1.7655 WEAKEN 0.228
2627 0 1.8482 WEAKEN 0.409
2628 0 1.2536 PASS 1.000
2629 0 1.6856 WEAKEN 0.346
2630 0 1.2065 WEAKEN 0.495
2631 0 1.8124 WEAKEN 0.765
2632 0 1.3616 WEAKEN 0.511
2633 0 1.4556 WEAKEN 0.764
2634 0 1.4495 WEAKEN 0.715
2635 0 1.9875 WEAKEN 0.698
2636 0 1.6988 WEAKEN 0.900
2637 1 2.5816 FREEZE 0.000
2638 0 1.8183 WEAKEN 0.040
2639 1 8.1847 FREEZE 0.000
2640 0 2.0409 WEAKEN 0.144
2641 0 1.7657 WEAKEN 0.759
2642 0 1.2297 WEAKEN 0.735
2643 0 1.5911 WEAKEN 0.958
2644 0 2.3937 WEAKEN 0.018
2645 0 1.3819 PASS 1.000
2646 0 1.5871 WEAKEN 0.636
2647 1 2.3065 FREEZE 0.000
2648 0 1.4954 WEAKEN 0.294
2649 0 1.7087 WEAKEN 0.066
2650 0 1.3152 FREEZE 0.000
2651 0 2.5902 FREEZE 0.000
2652 0 2.0036 WEAKEN 0.327
2653 0 1.1992 WEAKEN 0.664
2654 1 2.3181 SCAR 0.000
2655 0 1.7611 WEAKEN 0.799
2656 0 1.5180 PASS 1.000
2657 0 1.4614 WEAKEN 0.976
2658 0 1.7160 PASS 1.000
2659 1 7.8087 FREEZE 0.000
2660 0 1.6137 WEAKEN 0.058
2661 1 2.4693 SCAR 0.000
2662 0 1.5495 WEAKEN 0.609
2663 0 1.4703 WEAKEN 0.464
2664 0 1.6607 WEAKEN 0.650
2665 0 1.3953 WEAKEN 0.761
2666 0 1.8830 WEAKEN 0.008
2667 1 2.4316 FREEZE 0.000
2668 1 2.3962 DARK 0.000
2669 0 1.9146 WEAKEN 0.333
2670 0 2.2023 FREEZE 0.000
2671 0 1.3626 WEAKEN 0.509
2672 0 2.4803 FREEZE 0.000
2673 0 1.9449 FREEZE 0.000
2674 0 1.9480 WEAKEN 0.052
2675 0 1.2468 WEAKEN 0.682
2676 0 1.1802 WEAKEN 0.116
2677 0 1.8406 WEAKEN 0.596
2678 0 1.6598 WEAKEN 0.123
2679 0 2.2012 FREEZE 0.000
2680 0 1.3608 WEAKEN 0.390
2681 0 1.3355 WEAKEN 0.524
2682 0 1.5278 WEAKEN 0.755
2683 0 1.7590 WEAKEN 0.552
2684 0 1.4498 WEAKEN 0.666
2685 0 1.7274 FREEZE 0.000
2686 0 1.7734 FREEZE 0.000
2687 0 1.3837 WEAKEN 0.957
2688 0 1.6909 WEAKEN 0.800
2689 0 1.3743 WEAKEN 0.611
2690 0 1.7430 WEAKEN 0.864
2691 0 1.6064 WEAKEN 0.792
2692 0 2.1188 WEAKEN 0.158
2693 0 1.8156 WEAKEN 0.193
2694 0 1.4954 WEAKEN 0.569
2695 0 1.5617 WEAKEN 0.162
2696 0 1.5536 WEAKEN 0.095
2697 0 1.8235 WEAKEN 0.281
2698 0 1.4508 WEAKEN 0.512
2699 0 1.3413 WEAKEN 0.478
2700 0 1.4785 WEAKEN 0.994
2701 0 2.2113 FREEZE 0.000
2702 0 1.8293 FREEZE 0.000
2703 0 1.4880 WEAKEN 0.111
2704 0 2.0661 WEAKEN 0.245
2705 0 1.2402 WEAKEN 0.714
2706 0 1.8211 FREEZE 0.000
2707 1 2.3329 FREEZE 0.000
2708 0 1.7865 WEAKEN 0.587
2709 0 1.3948 WEAKEN 0.541
2710 1 2.6334 SCAR 0.000
2711 1 2.3356 FREEZE 0.000
2712 0 1.2953 WEAKEN 0.143
2713 0 1.7337 WEAKEN 0.003
2714 1 2.2441 FREEZE 0.000
2715 0 1.9908 WEAKEN 0.033
2716 0 1.5607 WEAKEN 0.439
2717 0 1.8522 WEAKEN 0.286
2718 0 1.0970 WEAKEN 0.970
2719 0 2.1391 WEAKEN 0.735
2720 0 1.6462 WEAKEN 0.459
2721 0 1.5669 WEAKEN 0.778
2722 1 2.3615 FREEZE 0.000
2723 0 1.5640 WEAKEN 0.479
2724 0 1.7841 PASS 1.000
2725 0 1.5882 WEAKEN 0.791
2726 0 2.1194 FREEZE 0.000
2727 0 1.4532 WEAKEN 0.385
2728 0 1.0871 WEAKEN 0.270
2729 1 2.2450 SCAR 0.000
2730 0 1.3982 WEAKEN 0.361
2731 0 1.8756 WEAKEN 0.034
2732 0 1.6131 WEAKEN 0.485
2733 0 1.2967 WEAKEN 0.713
2734 0 1.9357 WEAKEN 0.137
2735 0 1.3299 WEAKEN 0.998
2736 0 1.6823 WEAKEN 0.393
2737 0 1.5875 WEAKEN 0.875
2738 1 2.3069 FREEZE 0.000
2739 0 1.8763 WEAKEN 0.848
2740 0 1.8403 FREEZE 0.000
2741 0 1.8698 WEAKEN 0.303
2742 0 1.6273 FREEZE 0.000
2743 0 1.5151 WEAKEN 0.852
2744 0 1.7087 WEAKEN 0.559
2745 0 1.3957 WEAKEN 0.500
2746 0 1.4907 WEAKEN 0.554
2747 0 1.4181 WEAKEN 0.861
2748 0 1.9332 WEAKEN 0.194
2749 0 1.8006 WEAKEN 0.270
2750 0 1.9800 FREEZE 0.000
2751 0 1.6984 WEAKEN 0.412
2752 0 1.7910 WEAKEN 0.525
2753 0 1.6954 WEAKEN 0.660
2754 0 2.1963 WEAKEN 0.121
2755 1 2.4562 FREEZE 0.000
2756 0 1.4528 WEAKEN 0.527
2757 0 1.3020 WEAKEN 0.489
2758 0 1.1529 WEAKEN 0.563
2759 0 1.0261 WEAKEN 0.508
2760 0 1.6896 WEAKEN 0.861
2761 0 2.0408 FREEZE 0.000
2762 0 1.4924 PASS 1.000
2763 1 2.5314 SCAR 0.000
