# step source loss verdict alpha
1411 0 2.5465 WEAKEN 0.232
1412 0 2.0271 FREEZE 0.000
1413 0 2.2353 WEAKEN 0.445
1414 1 2.7718 SCAR 0.000
1415 0 1.6487 FREEZE 0.000
1416 0 2.2805 WEAKEN 0.119
1417 0 2.4444 FREEZE 0.000
1418 0 2.1297 FREEZE 0.000
1419 0 1.8270 WEAKEN 0.648
1420 0 2.0973 FREEZE 0.000
1421 1 2.5868 FREEZE 0.000
1422 1 8.0729 FREEZE 0.000
1423 0 2.2488 FREEZE 0.000
1424 0 1.6702 WEAKEN 0.738
1425 0 1.6051 PASS 1.000
1426 0 1.5853 PASS 1.000
1427 0 1.9538 WEAKEN 0.963
1428 0 2.0725 WEAKEN 0.153
1429 0 2.0361 WEAKEN 0.583
1430 0 2.0401 WEAKEN 0.675
1431 0 1.4517 WEAKEN 0.163
1432 0 1.7800 WEAKEN 0.204
1433 0 2.0322 WEAKEN 0.315
1434 1 2.6242 FREEZE 0.000
1435 0 1.5600 WEAKEN 0.665
1436 0 1.7412 WEAKEN 0.582
1437 0 1.6236 WEAKEN 0.547
1438 0 1.4901 WEAKEN 0.407
1439 0 1.9659 WEAKEN 0.619
1440 0 1.5323 WEAKEN 0.466
1441 0 1.8458 PASS 1.000
1442 0 2.0700 WEAKEN 0.883
1443 0 1.9181 FREEZE 0.000
1444 1 8.1277 FREEZE 0.000
1445 0 1.7446 WEAKEN 0.578
1446 0 1.4329 FREEZE 0.000
1447 0 2.1794 WEAKEN 0.428
1448 0 1.6497 FREEZE 0.000
1449 0 2.3023 WEAKEN 0.012
1450 0 2.0375 WEAKEN 0.578
1451 0 2.1700 FREEZE 0.000
1452 0 1.3649 WEAKEN 0.831
1453 0 1.9222 WEAKEN 0.560
1454 0 2.1112 FREEZE 0.000
1455 0 1.9857 WEAKEN 0.944
1456 1 2.6126 FREEZE 0.000
1457 0 1.9205 WEAKEN 0.618
1458 0 1.7091 WEAKEN 0.518
1459 0 1.6566 PASS 1.000
1460 0 1.7585 WEAKEN 0.819
1461 0 1.6353 WEAKEN 0.206
1462 0 1.9051 WEAKEN 0.671
1463 0 1.6273 WEAKEN 0.315
1464 0 1.7148 WEAKEN 0.719
1465 0 2.2242 FREEZE 0.000
1466 0 1.7263 WEAKEN 0.504
1467 0 1.6325 PASS 1.000
1468 0 1.4914 WEAKEN 0.672
1469 0 1.8404 FREEZE 0.000
1470 0 1.5190 WEAKEN 0.699
1471 0 1.9417 WEAKEN 0.794
1472 1 7.7515 FREEZE 0.000
1473 0 2.4996 WEAKEN 0.439
1474 0 2.1583 WEAKEN 0.158
1475 0 1.6726 FREEZE 0.000
1476 0 2.1323 WEAKEN 0.723
1477 0 1.6170 WEAKEN 0.175
1478 0 1.7067 WEAKEN 0.576
1479 1 2.4389 FREEZE 0.000
1480 0 2.2091 WEAKEN 0.032
1481 0 1.8564 WEAKEN 0.053
1482 0 1.6720 WEAKEN 0.596
1483 1 2.2248 SCAR 0.000
1484 0 1.4350 WEAKEN 0.696
1485 0 2.5023 FREEZE 0.000
1486 0 1.8084 WEAKEN 0.710
1487 0 1.7409 WEAKEN 0.579
1488 0 1.7837 WEAKEN 0.962
1489 0 1.8059 WEAKEN 0.525
1490 0 1.4193 WEAKEN 0.647
1491 0 1.9356 WEAKEN 0.130
1492 1 2.5233 SCAR 0.000
1493 0 1.3703 WEAKEN 0.725
1494 0 1.4158 PASS 1.000
1495 0 1.5331 WEAKEN 0.571
1496 0 2.0241 WEAKEN 0.460
1497 0 1.5721 WEAKEN 0.508
1498 0 1.4542 WEAKEN 0.739
1499 1 9.2380 FREEZE 0.000
1500 0 2.0233 WEAKEN 0.338
1501 0 1.8386 PASS 1.000
1502 0 1.4501 WEAKEN 0.987
1503 0 1.4132 PASS 1.000
1504 0 1.7415 WEAKEN 0.244
1505 0 1.6558 WEAKEN 0.840
1506 0 1.5929 PASS 1.000
1507 0 1.8880 WEAKEN 0.230
1508 0 1.8356 FREEZE 0.000
1509 0 1.5518 PASS 1.000
1510 0 2.1410 FREEZE 0.000
1511 1 2.4165 SILENCE 0.000
1512 0 1.7724 WEAKEN 0.689
1513 0 1.6190 WEAKEN 0.281
1514 0 2.3887 FREEZE 0.000
1515 0 1.7112 WEAKEN 0.784
1516 1 6.9818 SILENCE 0.000
1517 0 1.5867 WEAKEN 0.655
1518 0 2.0530 WEAKEN 0.200
1519 0 1.8178 WEAKEN 0.790
1520 0 2.0939 WEAKEN 0.300
1521 0 1.9641 FREEZE 0.000
1522 0 1.8107 FREEZE 0.000
1523 1 2.2568 FREEZE 0.000
1524 1 2.5279 SCAR 0.000
1525 0 1.5757 WEAKEN 0.532
1526 0 1.5024 WEAKEN 0.660
1527 0 1.4169 PASS 1.000
1528 0 1.4072 WEAKEN 0.927
1529 0 1.8389 WEAKEN 0.768
1530 0 1.8166 WEAKEN 0.515
1531 0 1.9370 WEAKEN 0.243
1532 0 1.7808 WEAKEN 0.633
1533 0 1.7129 WEAKEN 0.980
1534 0 1.7452 FREEZE 0.000
1535 0 1.7030 WEAKEN 0.713
1536 0 1.6490 WEAKEN 0.635
1537 0 1.8248 WEAKEN 0.620
1538 0 1.6819 WEAKEN 0.353
1539 0 2.1807 FREEZE 0.000
1540 0 2.1388 FREEZE 0.000
1541 0 2.2414 WEAKEN 0.728
1542 1 2.5089 SCAR 0.000
1543 0 1.8274 WEAKEN 0.991
1544 0 2.1558 WEAKEN 0.300
1545 0 2.4577 WEAKEN 0.241
1546 0 1.9918 WEAKEN 0.874
1547 0 1.8623 FREEZE 0.000
1548 0 1.7324 WEAKEN 0.320
1549 0 2.2222 WEAKEN 0.194
1550 0 1.6664 WEAKEN 0.210
1551 1 2.6188 FREEZE 0.000
1552 0 1.4373 WEAKEN 0.692
1553 0 1.5453 WEAKEN 0.739
1554 0 1.6167 WEAKEN 0.693
1555 0 1.4869 WEAKEN 0.953
1556 0 1.4433 WEAKEN 0.868
1557 0 2.4742 WEAKEN 0.330
1558 0 1.6273 WEAKEN 0.752
1559 0 1.6191 WEAKEN 0.829
1560 0 1.6827 WEAKEN 0.669
1561 0 2.0911 WEAKEN 0.409
1562 0 1.4820 WEAKEN 0.820
1563 0 2.2522 FREEZE 0.000
1564 0 1.5703 WEAKEN 0.563
1565 0 1.9875 WEAKEN 0.330
1566 0 1.9798 WEAKEN 0.872
1567 0 2.2258 WEAKEN 0.264
1568 0 2.0563 WEAKEN 0.321
1569 0 2.1637 WEAKEN 0.357
1570 0 1.9829 FREEZE 0.000
1571 0 2.1665 FREEZE 0.000
1572 0 1.4820 WEAKEN 0.676
1573 0 2.0872 FREEZE 0.000
1574 0 1.7148 WEAKEN 0.867
1575 0 1.9228 FREEZE 0.000
1576 0 1.9871 WEAKEN 0.116
1577 0 1.7231 WEAKEN 0.797
1578 0 1.5798 PASS 1.000
1579 0 2.2876 FREEZE 0.000
1580 0 1.5979 WEAKEN 0.793
1581 0 1.2679 WEAKEN 0.865
1582 0 2.0633 FREEZE 0.000
1583 0 2.0598 FREEZE 0.000
1584 0 1.4972 WEAKEN 0.116
1585 0 2.2671 SILENCE 0.000
1586 0 1.6875 WEAKEN 0.987
1587 0 1.6169 PASS 1.000
1588 0 2.3191 FREEZE 0.000
1589 0 1.5180 WEAKEN 0.345
1590 0 2.0105 WEAKEN 0.572
1591 0 1.7978 WEAKEN 0.599
1592 0 1.9517 WEAKEN 0.439
1593 0 2.0451 WEAKEN 0.188
1594 1 5.1392 FREEZE 0.000
1595 0 1.8196 WEAKEN 0.224
1596 1 2.6269 SCAR 0.000
1597 0 1.6923 WEAKEN 0.042
1598 0 2.2507 WEAKEN 0.081
1599 0 1.7818 WEAKEN 0.649
1600 0 1.6755 WEAKEN 0.683
1601 0 1.8127 WEAKEN 0.599
1602 0 1.9081 WEAKEN 0.344
1603 0 1.8378 WEAKEN 0.754
1604 1 2.2141 SCAR 0.000
1605 0 2.0757 FREEZE 0.000
1606 0 2.2262 FREEZE 0.000
1607 0 1.9504 WEAKEN 0.499
1608 0 2.1576 FREEZE 0.000
1609 0 2.0070 FREEZE 0.000
1610 0 2.1244 FREEZE 0.000
1611 0 1.5458 WEAKEN 0.029
1612 0 1.8200 WEAKEN 0.100
1613 0 1.5896 WEAKEN 0.470
1614 0 1.9520 WEAKEN 0.911
1615 0 1.5001 WEAKEN 0.588
1616 0 1.5272 PASS 1.000
1617 0 2.0006 WEAKEN 0.768
1618 0 1.8461 WEAKEN 0.808
1619 0 2.3893 WEAKEN 0.786
1620 0 1.7628 WEAKEN 0.476
1621 0 1.5046 FREEZE 0.000
1622 1 2.3378 SCAR 0.000
1623 0 1.5895 WEAKEN 0.318
1624 0 2.2699 FREEZE 0.000
1625 0 2.1040 WEAKEN 0.131
1626 0 1.9180 WEAKEN 0.825
1627 0 1.6112 WEAKEN 0.774
1628 0 1.9851 WEAKEN 0.662
1629 0 2.0299 WEAKEN 0.262
1630 0 2.1331 WEAKEN 0.071
1631 1 2.2009 FREEZE 0.000
1632 0 1.9673 WEAKEN 0.295
1633 0 1.5457 WEAKEN 0.737
1634 0 1.3767 PASS 1.000
1635 0 1.4301 PASS 1.000
1636 0 1.6982 WEAKEN 0.385
1637 0 2.1800 WEAKEN 0.285
1638 0 1.5757 WEAKEN 0.749
1639 0 2.0473 FREEZE 0.000
1640 1 2.4124 FREEZE 0.000
1641 1 2.5941 SCAR 0.000
1642 0 1.9450 WEAKEN 0.294
1643 0 1.9738 WEAKEN 0.231
1644 0 1.9654 WEAKEN 0.419
1645 0 1.8352 WEAKEN 0.578
1646 0 1.6776 WEAKEN 0.955
1647 0 1.8631 WEAKEN 0.169
1648 0 1.5885 WEAKEN 0.701
1649 0 1.1964 WEAKEN 0.926
1650 0 1.6687 WEAKEN 0.598
1651 0 2.0720 WEAKEN 0.175
1652 0 2.1231 FREEZE 0.000
1653 0 2.2876 WEAKEN 0.212
1654 0 1.7487 WEAKEN 0.522
1655 0 1.8549 WEAKEN 0.176
1656 0 1.7655 WEAKEN 0.061
1657 0 1.6904 WEAKEN 0.797
1658 0 1.5184 WEAKEN 0.824
1659 0 1.7600 WEAKEN 0.452
1660 1 8.0425 FREEZE 0.000
1661 0 1.5596 WEAKEN 0.644
1662 0 1.7305 WEAKEN 0.516
1663 0 1.8601 WEAKEN 0.611
1664 0 1.7436 WEAKEN 0.192
1665 0 1.6924 WEAKEN 0.220
1666 1 2.2170 FREEZE 0.000
1667 0 1.8674 WEAKEN 0.650
1668 0 1.7344 WEAKEN 0.757
1669 0 2.4212 FREEZE 0.000
1670 0 1.8182 WEAKEN 0.853
1671 1 2.4811 FREEZE 0.000
1672 0 1.4794 PASS 1.000
1673 0 1.8602 WEAKEN 0.436
1674 0 2.3947 FREEZE 0.000
1675 0 1.9690 WEAKEN 0.137
1676 0 1.9475 WEAKEN 0.753
1677 0 1.4804 PASS 1.000
1678 0 1.9718 WEAKEN 0.535
1679 0 1.5481 WEAKEN 0.237
1680 0 2.1103 WEAKEN 0.409
1681 0 1.8106 WEAKEN 0.401
1682 0 1.8028 PASS 1.000
1683 0 1.6499 WEAKEN 0.535
1684 0 1.5653 WEAKEN 0.577
1685 0 2.0218 WEAKEN 0.124
1686 0 1.3829 WEAKEN 0.460
1687 0 1.5932 WEAKEN 0.391
1688 0 2.4088 WEAKEN 0.301
1689 0 1.6305 WEAKEN 0.629
1690 0 1.7482 FREEZE 0.000
1691 0 2.1518 FREEZE 0.000
1692 0 2.4610 WEAKEN 0.349
1693 0 1.8057 WEAKEN 0.738
1694 0 2.0591 WEAKEN 0.098
1695 0 1.8604 WEAKEN 0.426
1696 0 1.6808 WEAKEN 0.100
1697 0 1.7557 PASS 1.000
1698 1 2.5894 FREEZE 0.000
1699 1 2.4006 FREEZE 0.000
1700 0 1.6070 WEAKEN 0.480
1701 0 1.4843 WEAKEN 0.310
1702 0 1.6683 WEAKEN 0.520
1703 0 1.5032 WEAKEN 0.807
1704 0 1.6027 FREEZE 0.000
1705 0 1.6927 WEAKEN 0.903
1706 0 1.6476 WEAKEN 0.327
1707 0 1.7834 WEAKEN 0.541
1708 0 1.6037 WEAKEN 0.597
1709 1 2.3467 SCAR 0.000
1710 1 8.8468 FREEZE 0.000
1711 0 1.9696 WEAKEN 0.196
1712 1 7.6162 FREEZE 0.000
1713 0 2.1424 WEAKEN 0.222
1714 0 1.9199 WEAKEN 0.159
1715 0 1.6389 WEAKEN 0.273
1716 0 1.4777 WEAKEN 0.627
1717 0 1.2968 WEAKEN 0.720
1718 0 1.7718 WEAKEN 0.594
1719 0 2.0546 WEAKEN 0.004
1720 0 1.6580 WEAKEN 0.798
1721 0 1.9569 WEAKEN 0.231
1722 0 1.7030 WEAKEN 0.416
1723 1 2.2384 SCAR 0.000
1724 0 1.9409 WEAKEN 0.613
1725 0 1.5378 WEAKEN 0.467
1726 0 2.0644 FREEZE 0.000
1727 0 2.1719 WEAKEN 0.954
1728 1 2.5539 SCAR 0.000
1729 0 1.3365 WEAKEN 0.389
1730 0 1.6999 WEAKEN 0.248
1731 0 1.5036 WEAKEN 0.847
1732 0 1.8192 WEAKEN 0.321
1733 0 1.8510 WEAKEN 0.650
1734 0 2.0564 WEAKEN 0.025
1735 0 2.1259 FREEZE 0.000
1736 0 1.4643 PASS 1.000
1737 0 1.1962 PASS 1.000
1738 0 1.5057 WEAKEN 0.614
1739 0 1.3935 WEAKEN 0.696
1740 0 1.9334 WEAKEN 0.169
1741 0 1.9338 WEAKEN 0.838
1742 0 1.9960 WEAKEN 0.370
1743 0 1.4921 PASS 1.000
1744 0 1.5007 WEAKEN 0.413
1745 0 1.2695 WEAKEN 0.498
1746 0 1.2831 WEAKEN 0.735
1747 0 1.6483 WEAKEN 0.658
1748 0 1.3143 WEAKEN 0.512
1749 1 8.7748 FREEZE 0.000
1750 0 1.8953 WEAKEN 0.092
1751 0 1.4400 WEAKEN 0.403
1752 0 2.1384 WEAKEN 0.256
1753 0 1.6929 PASS 1.000
1754 0 2.3593 WEAKEN 0.420
1755 0 2.1551 SILENCE 0.000
1756 1 7.0438 SILENCE 0.000
1757 0 1.9696 WEAKEN 0.548
1758 0 1.6728 PASS 1.000
1759 0 1.5496 WEAKEN 0.775
1760 0 1.4050 WEAKEN 0.517
1761 0 1.6678 WEAKEN 0.662
1762 0 1.6676 WEAKEN 0.745
1763 1 2.3138 FREEZE 0.000
1764 0 2.1842 WEAKEN 0.279
1765 0 2.1506 FREEZE 0.000
1766 0 1.8931 WEAKEN 0.994
1767 0 2.0561 FREEZE 0.000
1768 1 8.5833 FREEZE 0.000
1769 0 2.1128 WEAKEN 0.050
1770 0 1.9505 WEAKEN 0.627
1771 0 1.5782 PASS 1.000
1772 0 2.3426 FREEZE 0.000
1773 0 1.4893 WEAKEN 0.991
1774 0 1.9374 WEAKEN 0.119
1775 1 6.9419 SILENCE 0.000
1776 0 1.3574 WEAKEN 0.692
1777 0 2.1963 WEAKEN 0.054
1778 0 1.8127 FREEZE 0.000
1779 0 1.2844 WEAKEN 0.845
1780 0 1.9402 WEAKEN 0.946
1781 0 2.0495 WEAKEN 0.568
1782 0 2.0573 FREEZE 0.000
1783 0 1.6464 FREEZE 0.000
1784 0 1.7402 FREEZE 0.000
1785 0 1.8269 WEAKEN 0.146
1786 0 2.0368 FREEZE 0.000
1787 0 1.9556 WEAKEN 0.339
1788 0 1.7703 WEAKEN 0.098
1789 0 1.7118 WEAKEN 0.572
1790 0 2.1418 FREEZE 0.000
1791 0 1.9863 WEAKEN 0.025
1792 0 1.5680 WEAKEN 0.060
1793 0 1.9493 WEAKEN 0.217
1794 0 1.8413 WEAKEN 0.475
1795 0 2.1034 WEAKEN 0.443
1796 0 1.7985 WEAKEN 0.789
1797 0 1.9386 WEAKEN 0.022
1798 0 2.2611 FREEZE 0.000
1799 0 1.9179 WEAKEN 0.293
1800 0 2.0374 WEAKEN 0.566
1801 0 1.8165 FREEZE 0.000
1802 0 1.8181 PASS 1.000
1803 1 2.2657 FREEZE 0.000
1804 0 1.2498 WEAKEN 0.635
1805 0 1.8309 WEAKEN 0.942
1806 0 2.2557 FREEZE 0.000
1807 1 2.3268 SCAR 0.000
1808 0 1.5710 WEAKEN 0.274
1809 0 1.6837 WEAKEN 0.693
1810 0 2.3527 WEAKEN 0.519
1811 0 1.8473 WEAKEN 0.435
1812 0 1.3139 WEAKEN 0.624
1813 0 2.3007 WEAKEN 0.600
1814 0 1.7846 WEAKEN 0.384
1815 0 1.9184 FREEZE 0.000
1816 0 2.0482 WEAKEN 0.484
1817 0 1.7304 WEAKEN 0.857
1818 0 2.1287 FREEZE 0.000
1819 1 2.4416 FREEZE 0.000
1820 0 1.6878 FREEZE 0.000
1821 0 1.8098 WEAKEN 0.080
1822 0 1.6335 WEAKEN 0.359
1823 0 2.0355 WEAKEN 0.556
1824 0 1.5768 WEAKEN 0.817
1825 0 1.7442 WEAKEN 0.808
1826 0 1.5828 PASS 1.000
1827 0 1.5660 FREEZE 0.000
1828 0 2.0133 FREEZE 0.000
1829 1 2.3745 SCAR 0.000
1830 0 1.7516 WEAKEN 0.699
1831 0 1.7435 WEAKEN 0.393
1832 0 1.8141 WEAKEN 0.006
1833 1 2.3683 FREEZE 0.000
1834 0 1.4690 WEAKEN 0.350
1835 0 1.5428 WEAKEN 0.783
1836 0 1.6578 WEAKEN 0.437
1837 0 1.8469 WEAKEN 0.692
1838 0 2.2745 WEAKEN 0.036
1839 0 1.9624 WEAKEN 0.418
1840 0 1.7832 WEAKEN 0.825
1841 0 2.0718 FREEZE 0.000
1842 0 1.5431 WEAKEN 0.488
1843 0 1.5500 WEAKEN 0.883
1844 0 1.9286 FREEZE 0.000
1845 0 1.3022 WEAKEN 0.714
1846 0 1.4945 WEAKEN 0.649
1847 0 2.0293 FREEZE 0.000
1848 0 1.5456 WEAKEN 0.487
1849 0 1.8135 WEAKEN 0.121
1850 0 1.6785 WEAKEN 0.403
1851 0 2.3804 FREEZE 0.000
1852 0 1.4444 PASS 1.000
1853 0 1.4451 WEAKEN 0.505
1854 0 1.8510 FREEZE 0.000
1855 0 1.7228 WEAKEN 0.289
1856 0 1.6334 WEAKEN 0.496
1857 0 1.6964 FREEZE 0.000
1858 0 1.4570 WEAKEN 0.588
1859 0 1.7051 WEAKEN 0.630
1860 0 1.6885 WEAKEN 0.323
1861 0 1.5725 WEAKEN 0.131
1862 0 1.6714 WEAKEN 0.418
1863 0 2.0649 WEAKEN 0.616
1864 0 1.8190 WEAKEN 0.437
1865 0 2.1281 WEAKEN 0.060
1866 0 1.3510 WEAKEN 0.435
1867 0 1.8397 FREEZE 0.000
1868 0 1.7531 WEAKEN 0.134
1869 1 7.1996 FREEZE 0.000
1870 0 1.9766 FREEZE 0.000
1871 0 1.6235 WEAKEN 0.732
1872 0 1.4648 WEAKEN 0.929
1873 0 2.1702 FREEZE 0.000
1874 0 2.1394 WEAKEN 0.614
1875 0 1.5675 WEAKEN 0.912
1876 0 1.7104 PASS 1.000
1877 0 2.0128 FREEZE 0.000
1878 0 1.5100 WEAKEN 0.387
1879 0 1.4193 WEAKEN 0.563
1880 0 1.5231 WEAKEN 0.653
1881 0 1.6661 PASS 1.000
1882 0 2.2314 FREEZE 0.000
1883 0 1.6332 WEAKEN 0.803
1884 0 1.4756 WEAKEN 0.486
1885 0 1.8643 WEAKEN 0.384
1886 0 1.5560 WEAKEN 0.687
1887 0 1.7131 WEAKEN 0.752
1888 0 1.5998 PASS 1.000
1889 0 1.5134 PASS 1.000
1890 0 1.7152 WEAKEN 0.190
1891 0 1.5920 WEAKEN 0.803
1892 0 1.3594 WEAKEN 0.718
1893 0 1.6552 WEAKEN 0.154
1894 0 1.5657 WEAKEN 0.581
1895 1 2.4693 FREEZE 0.000
1896 0 2.1573 SILENCE 0.000
1897 1 2.4382 FREEZE 0.000
1898 0 1.4872 WEAKEN 0.692
1899 0 1.7765 WEAKEN 0.131
1900 0 2.2731 FREEZE 0.000
1901 0 2.1165 WEAKEN 0.320
1902 0 1.4544 WEAKEN 0.779
1903 0 1.6579 WEAKEN 0.550
1904 0 1.7141 WEAKEN 0.081
1905 0 1.4181 WEAKEN 0.956
1906 0 1.5427 WEAKEN 0.189
1907 1 2.3542 FREEZE 0.000
1908 0 1.9932 WEAKEN 0.480
1909 1 2.3354 FREEZE 0.000
1910 0 1.9700 WEAKEN 0.779
1911 0 1.6755 WEAKEN 0.138
1912 1 2.4729 FREEZE 0.000
1913 1 2.4885 WEAKEN 0.075
1914 0 1.6868 PASS 1.000
1915 0 1.6254 WEAKEN 0.281
1916 0 1.4830 WEAKEN 0.523
1917 0 1.6953 WEAKEN 0.482
1918 0 1.4315 PASS 1.000
1919 0 1.6953 WEAKEN 0.541
1920 0 1.3747 WEAKEN 0.862
1921 0 1.8938 PASS 1.000
1922 0 1.3023 PASS 1.000
1923 0 1.5272 WEAKEN 0.558
1924 0 1.9060 FREEZE 0.000
1925 0 1.9965 WEAKEN 0.417
1926 1 7.0333 SILENCE 0.000
1927 0 2.1917 FREEZE 0.000
1928 0 1.7425 WEAKEN 0.742
1929 1 2.4824 SCAR 0.000
1930 1 2.5024 FREEZE 0.000
1931 0 1.7848 WEAKEN 0.377
1932 0 2.2490 WEAKEN 0.120
1933 0 1.6389 WEAKEN 0.671
1934 0 1.5133 WEAKEN 0.024
1935 0 1.9791 FREEZE 0.000
1936 0 1.4267 PASS 1.000
1937 0 1.5850 FREEZE 0.000
1938 0 1.8224 WEAKEN 0.110
1939 0 1.3586 WEAKEN 0.702
1940 0 1.2958 WEAKEN 0.311
1941 0 1.9108 WEAKEN 0.066
1942 0 2.1194 FREEZE 0.000
1943 0 2.0052 FREEZE 0.000
1944 0 1.6032 WEAKEN 0.502
1945 0 1.9080 FREEZE 0.000
1946 0 1.6364 WEAKEN 0.976
1947 0 1.6343 WEAKEN 0.055
1948 0 2.1358 WEAKEN 0.293
1949 0 1.8074 WEAKEN 0.759
1950 1 2.3159 FREEZE 0.000
1951 0 1.4729 WEAKEN 0.916
1952 0 2.0669 FREEZE 0.000
1953 0 1.7681 WEAKEN 0.753
1954 0 1.6287 WEAKEN 0.799
1955 0 1.4244 WEAKEN 0.534
1956 0 1.4564 WEAKEN 0.722
1957 0 1.5203 PASS 1.000
1958 0 1.5754 WEAKEN 0.963
1959 0 2.2417 WEAKEN 0.086
1960 0 1.5804 WEAKEN 0.165
1961 0 1.4496 WEAKEN 0.604
1962 0 2.3719 FREEZE 0.000
1963 0 1.7483 FREEZE 0.000
1964 0 1.7821 WEAKEN 0.593
1965 0 1.9053 WEAKEN 0.837
1966 0 1.8076 WEAKEN 0.005
1967 0 1.4254 WEAKEN 0.853
1968 1 2.2138 SCAR 0.000
1969 1 2.4571 FREEZE 0.000
1970 0 1.1346 PASS 1.000
1971 0 1.6687 WEAKEN 0.446
1972 0 1.6954 WEAKEN 0.266
1973 0 1.6311 WEAKEN 0.677
1974 0 1.5803 WEAKEN 0.740
1975 0 1.4823 WEAKEN 0.772
1976 0 2.0150 FREEZE 0.000
1977 0 1.7972 FREEZE 0.000
1978 0 2.0407 WEAKEN 0.843
1979 1 2.3981 FREEZE 0.000
1980 0 1.9844 WEAKEN 0.478
1981 0 1.8405 WEAKEN 0.881
1982 0 1.6180 WEAKEN 0.412
1983 0 1.5381 WEAKEN 0.858
1984 1 2.6728 SCAR 0.000
1985 0 1.7648 WEAKEN 0.860
1986 0 1.5516 WEAKEN 0.025
1987 0 1.4945 WEAKEN 0.190
1988 0 1.6190 WEAKEN 0.698
1989 0 2.0252 WEAKEN 0.067
1990 0 1.7417 WEAKEN 0.797
1991 1 7.4932 SILENCE 0.000
1992 0 2.1305 WEAKEN 0.134
1993 0 1.8080 WEAKEN 0.035
1994 0 1.6082 WEAKEN 0.907
1995 0 1.8130 WEAKEN 0.848
1996 0 1.9184 FREEZE 0.000
1997 0 2.0313 FREEZE 0.000
1998 0 1.5918 FREEZE 0.000
1999 0 1.9061 FREEZE 0.000
2000 1 7.4110 FREEZE 0.000
2001 0 1.9666 WEAKEN 0.195
2002 1 2.5381 SCAR 0.000
2003 1 2.4826 SCAR 0.000
2004 0 1.8349 WEAKEN 0.005
2005 0 1.8312 WEAKEN 0.706
2006 1 2.4293 FREEZE 0.000
2007 0 2.1953 FREEZE 0.000
2008 0 2.2055 WEAKEN 0.511
2009 0 1.3778 WEAKEN 0.445
2010 0 2.4401 FREEZE 0.000
2011 0 1.9062 WEAKEN 0.962
2012 0 1.1041 WEAKEN 0.546
2013 0 1.9795 FREEZE 0.000
2014 0 1.8923 FREEZE 0.000
2015 0 1.3587 WEAKEN 0.499
2016 0 1.6055 WEAKEN 0.216
2017 0 1.8321 WEAKEN 0.763
2018 0 1.6003 PASS 1.000
2019 0 1.6473 WEAKEN 0.667
2020 0 2.2948 WEAKEN 0.286
2021 0 1.8446 WEAKEN 0.082
2022 0 1.9357 WEAKEN 0.522
2023 0 1.6790 WEAKEN 0.312
2024 0 1.6986 WEAKEN 0.438
2025 0 1.3929 FREEZE 0.000
2026 0 1.9042 WEAKEN 0.002
2027 0 1.8832 WEAKEN 0.580
2028 0 2.1102 WEAKEN 0.361
2029 0 1.5235 WEAKEN 0.491
2030 0 1.6396 PASS 1.000
2031 1 2.6438 FREEZE 0.000
2032 0 1.7845 WEAKEN 0.405
2033 0 2.0893 WEAKEN 0.158
2034 0 2.0148 WEAKEN 0.219
2035 0 1.9076 WEAKEN 0.500
2036 0 1.9460 WEAKEN 0.671
2037 0 1.4630 PASS 1.000
2038 0 2.1735 WEAKEN 0.562
2039 0 1.3113 WEAKEN 0.408
2040 0 1.3376 WEAKEN 0.722
2041 0 1.1951 PASS 1.000
2042 0 2.0463 WEAKEN 0.317
2043 0 2.1387 SCAR 0.000
2044 0 1.5970 WEAKEN 0.763
2045 1 2.5017 FREEZE 0.000
2046 0 1.6707 WEAKEN 0.626
2047 0 1.8877 PASS 1.000
2048 0 1.3870 WEAKEN 0.636
2049 0 1.8455 FREEZE 0.000
2050 1 2.2881 FREEZE 0.000
2051 0 2.1276 WEAKEN 0.415
2052 0 1.4515 WEAKEN 0.841
2053 0 1.6302 WEAKEN 0.321
2054 0 2.1031 WEAKEN 0.075
2055 0 1.4785 PASS 1.000
2056 0 1.8515 WEAKEN 0.748
2057 0 1.2316 WEAKEN 0.880
2058 0 1.5872 WEAKEN 0.570
2059 0 1.8568 FREEZE 0.000
2060 0 2.2673 FREEZE 0.000
2061 0 2.0552 FREEZE 0.000
2062 1 2.3147 FREEZE 0.000
2063 0 2.2718 FREEZE 0.000
2064 0 1.4596 WEAKEN 0.648
2065 0 1.5711 WEAKEN 0.809
2066 0 2.0070 WEAKEN 0.574
2067 1 2.4067 FREEZE 0.000
2068 0 1.3685 WEAKEN 0.512
2069 1 2.1323 SILENCE 0.000
2070 0 1.6265 WEAKEN 0.342
2071 0 2.2168 WEAKEN 0.415
2072 0 2.4110 WEAKEN 0.210
2073 0 2.0504 WEAKEN 0.636
2074 0 1.3047 WEAKEN 0.801
2075 0 1.6802 WEAKEN 0.059
2076 0 1.5576 WEAKEN 0.716
2077 0 1.3418 WEAKEN 0.320
2078 0 1.4651 PASS 1.000
2079 0 1.5493 WEAKEN 0.345
2080 0 2.0182 FREEZE 0.000
2081 0 1.9436 WEAKEN 0.482
2082 0 1.4926 WEAKEN 0.475
2083 0 1.5785 WEAKEN 0.068
2084 0 1.6220 WEAKEN 0.829
2085 0 2.0310 WEAKEN 0.189
2086 0 1.6247 WEAKEN 0.477
2087 0 1.7880 WEAKEN 0.575
2088 0 1.8595 WEAKEN 0.334
2089 0 1.7193 WEAKEN 0.050
2090 0 1.8332 WEAKEN 0.101
2091 0 1.8594 WEAKEN 0.177
2092 1 2.1319 SCAR 0.000
